date,type,registration,operator,fatalities,location,country,cat,year
22-Mar-64,DH-106 Comet 4,G-APDH,"BOAC, op.for Malaysian Airways",0.0,Singapore-Paya L...,Singapore,A1,1964
24-Mar-64,Scottish Aviation Twin Pioneer 2,XW-PBJ,Continental Air Services,0.0,Vientiane-Wattay...,Laos,O1,1964
24-Mar-64,Scottish Aviation Twin Pioneer 2,XW-PBP,Continental Air Services,0.0,Vientiane-Wattay...,Laos,O1,1964
26-Mar-64,Curtiss C-46D,PP-LDL,VASP,3.0,"Guanabara Bay, RJ",Brazil,A1,1964
28-Mar-64,Douglas C-54A (DC-4),N4726V,Facilities Management Corp.,9.0,"near San Fransisco, CA",Pacific Ocean,A1,1964
28-Mar-64,Vickers 785D Viscount,I-LAKE,Alitalia,45.0,Mt Somma,Italy,A1,1964
02-Apr-64,Douglas C-47A (DC-3),VT-COU,Kalinga Airlines,0.0,Calcutta-Dum Dum...,India,A1,1964
04-Apr-64,Douglas DC-4,PP-BTQ,Paraense Transportes AÃ©reos,0.0,"BelÃ©m Airport, ...",Brazil,A1,1964
06-Apr-64,Vickers 639 Viking 1,G-AHOY,Invicta Int. Airways,0.0,London-Stansted ...,U.K.,A2,1964
07-Apr-64,Boeing 707-139,N779PA,Pan Am,0.0,New York-John F....,USA,A1,1964
07-Apr-64,Douglas C-47A (DC-3),VT-CMD,Kalinga Airlines,0.0,Along Airport (IXV),India,A1,1964
07-Apr-64,Curtiss C-46A,PT-BVG,private,0.0,"La Fortuna, BA",Argentina,A1,1964
07-Apr-64,Scottish Aviation Twin Pioneer 2,XW-PBN,Continental Air Services,0.0,Mekong River,Laos,A1,1964
11-Apr-64,PBV-1A Canso A (PBY-5A),PP-PCZ,Panair do Brasil,0.0,"Portel, PA",Brazil,A1,1964
12-Apr-64,Douglas C-47B (DC-3),VR-AAM,Aden Airways,0.0,Hargeisa,Somalia,A1,1964
17-Apr-64,SE-210 Caravelle III,OD-AEM,MEA,49.0,near Dhahran Internat...,Saudi Arabia,A1,1964
18-Apr-64,Fairchild C-119C Flying Boxcar,50-135,USAF,7.0,near Clinton County A...,USA,A1,1964
18-Apr-64,Fairchild C-119C Flying Boxcar,50-138,USAF,10.0,near Clinton County A...,USA,A1,1964
20-Apr-64,Fairchild C-119G Flying Boxcar,MM52-6036,Italian AF,6.0,near Pisa-Arturo dell...,Italy,A1,1964
20-Apr-64,Douglas C-47 (DC-3),FAC-685,SATENA,4.0,"Larandia, ChaquÃ©ta",Colombia,A1,1964
21-Apr-64,Vickers 754D Viscount,OD-ACX,MEA,0.0,Al Arish Airport...,Egypt,A1,1964
21-Apr-64,Nord 2501 Noratlas,178,French AF,18.0,Bouar Airport (BOP),C.A.R.,A1,1964
24-Apr-64,Douglas DC-7,N68N,FAA,0.0,Phoenix-Deer Val...,USA,O1,1964
25-Apr-64,Fairchild C-123B Provider,56-4388,Air National Guard,4.0,near Valdez Municipal...,USA,A1,1964
27-Apr-64,Douglas DC-3C,VP-KJP,East African Airways,1.0,Kilwa Masoko Air...,Tanzania,A2,1964
29-Apr-64,Nord 2501 Noratlas,35,French AF,5.0,near Foix,France,A1,1964
29-Apr-64,Nord 2501D Noratlas,4X-FAD/044,Israeli AF,9.0,Mitzpe Ramon,Israel,A1,1964
30-Apr-64,Curtiss C-46D,LV-HIJ,Aerolineas Carreras,0.0,"Laguna Brava, LR",Argentina,A1,1964
02-May-64,Lockheed C-130A Hercules,56-0492,USAF,0.0,Ie Shima Airfield,Japan,A1,1964
03-May-64,Consolidated PBY-6A Catalina,L-867,Danish AF,0.0,near Upernavik,Greenland,A1,1964
04-May-64,Douglas R4D-4 (DC-3),EP-ADI,Iran Air,0.0,Isfahan,Iran,A1,1964
05-May-64,CV-2B Caribou (DHC-4),61-2593,US Army,15.0,Tan Hiep,Vietnam,A1,1964
07-May-64,Fairchild F-27A,N2770R,Pacific Air Lines,44.0,"near San Ramon, CA",USA,C1,1964
08-May-64,Douglas C-54A (DC-4),T-47,Argentine AF,46.0,near Lima Internation...,Peru,A1,1964
09-May-64,Douglas C-124C Globemaster II,52-1008,USAF,6.0,"near Cooperton, Kiowa...",USA,A1,1964
11-May-64,Lockheed P-2E Neptune,131481,US Navy,10.0,near Cadiz,Spain,A1,1964
11-May-64,Fairchild C-119G Flying Boxcar,51-8090,USAF,2.0,"Seale, AL",USA,A1,1964
13-May-64,Antonov An-2R,CCCP-09259,"Aeroflot, Ukraine",1.0,"Svetilnoye, Bori...",Ukraine,A1,1964
15-May-64,Douglas C-47H,17105,US Navy,1.0,Antisana Volcano,Ecuador,A1,1964
20-May-64,Douglas C-47A (DC-3),PI-C568,Fleming,0.0,Manila Internati...,Philippines,O1,1964
20-May-64,DHC-3 Otter,PI-C51,Philippine Air Lines,11.0,Sibuco Point,Philippines,A1,1964
22-May-64,DHC-3 Otter,303,"UN, opb Norwegian AF",0.0,near Luvungi airstrip,D.R. Congo,C1,1964
23-May-64,Vickers 701 Viscount,G-AMON,Cambrian Airways,0.0,near Barcelona,Spain,A2,1964
27-May-64,Douglas C-47 (DC-3),PP-SPZ,VASP,3.0,Morro do SÃ£o Lo...,Brazil,A1,1964
29-May-64,Scottish Aviation Twin Pioneer CC.1,XM942,RAF,0.0,Long Akah,Malaysia,A1,1964
29-May-64,Douglas DC-4,CP-717,TABSA,0.0,near Trinidad Airport...,Bolivia,A1,1964
29-May-64,Boeing 707-331,N761TW,TWA,0.0,Paris-Orly Airpo...,France,A2,1964
??-MAY-1964,Antonov An-12B,Unknown,Unknown,0.0,unknown,Russia,A1,1964
01-Jun-64,Douglas R5D-2 (DC-4),50867,US Navy,0.0,Twin Cities NART...,USA,O1,1964
04-Jun-64,Learjet 23,N801L,Lear Jet,0.0,"Wichita, KS",USA,A1,1964
06-Jun-64,Douglas SC-47D (DC-3),CP-729,Aerolineas Abaroa,0.0,La Paz-El Alto A...,Bolivia,A1,1964
06-Jun-64,Douglas C-47B (DC-3),PP-SPK,VASP,0.0,BrasÃ­lia Intern...,Brazil,A1,1964
08-Jun-64,Antonov An-2SX,CCCP-25467,"Aeroflot, Privolzhsk",2.0,Cheremshan,Russia,A1,1964
09-Jun-64,Tupolev Tu-104B,CCCP-42476,"Aeroflot, West Siberia",0.0,Novosibirsk (OVB),Russia,A1,1964
09-Jun-64,Douglas C-47A (DC-3),ETI-51,Turkish AF,6.0,near Ãanakkale,Turkey,A1,1964
11-Jun-64,Vickers Valetta C.1,VW863,RAF,0.0,Labuan Airport (...,Malaysia,A1,1964
11-Jun-64,Lockheed RB-69A Neptune,54-4037,Republic of China AF,13.0,"near Yantai, Shantung...",China,C1,1964
13-Jun-64,Lisunov Li-2P,YR-DAC,Tarom,0.0,near Bacau Airport (BCM),Romania,A1,1964
13-Jun-64,Vickers 757 Viscount,CF-THT,Air Canada,0.0,Toronto Internat...,Canada,A1,1964
13-Jun-64,Douglas C-47A (DC-3),HZ-AAN,Saudi Arabian,2.0,"near Jeddah, Saudi Ar...",Indian Ocean,A1,1964
20-Jun-64,Curtiss C-46D,B-908,Civil Air Transport,57.0,San-Chiao,Taiwan,A1,1964
21-Jun-64,Douglas C-47A (DC-3),EC-AQH,TASSA,1.0,near Palma de Mallorca,Spain,A1,1964
25-Jun-64,Fokker F-27 Friendship 200,AP-ALO,PIA,0.0,Dhaka-Tejgaon Ai...,Bangladesh,A1,1964
25-Jun-64,Douglas C-47B (DC-3),T-30,Argentine AF,0.0,Santiago del Est...,Argentina,A1,1964
25-Jun-64,Bristol 175 Britannia 312,G-AOVJ,BOAC,0.0,Bermuda-Kindley ...,Bermuda,A2,1964
26-Jun-64,Douglas C-54A (DC-4),0189/5-T-2,Argentine Navy,0.0,near RÃ­o Gallegos In...,Argentina,A1,1964
29-Jun-64,Douglas HC-54D (DC-4),42-72590,USAF,7.0,near Bermuda,Bermuda,A1,1964
29-Jun-64,Boeing KC-97G Stratofreighter,52-2773,USAF,10.0,near Bermuda,Bermuda,A1,1964
30-Jun-64,Douglas C-54A (DC-4),N188S,Zantop,0.0,Unknown,Unknown country,U1,1964
01-Jul-64,DHC-4A Caribou,A4-134,RAAF,0.0,"Nowra Airport, N...",Australia,A1,1964
02-Jul-64,Ilyushin Il-18B,CCCP-75661,"Aeroflot, Moscow",0.0,Krasnodar Airpor...,Russia,A1,1964
03-Jul-64,Grumman HU-16E Albatross,7233,US Coast Guard,5.0,"near Ketchikan, AK",USA,A1,1964
03-Jul-64,Douglas C-47A (DC-3),6875,South African AF,0.0,Johannesburg-Ran...,South Africa,O1,1964
03-Jul-64,Antonov An-2R,CCCP-09242,"Aeroflot, Privolzhsk",1.0,near Urtazym,Russia,A1,1964
04-Jul-64,PBV-1A Canso A (PBY-5A),F-ZBAR,SecuritÃ© Civile,0.0,near DonzÃ¨re,France,A1,1964
08-Jul-64,Boeing KC-135A,60-0340,USAF,4.0,"Death Valley, CA",USA,A1,1964
09-Jul-64,Vickers 745D Viscount,N7405,United Airlines,39.0,"near Parrottsville, TN",USA,A1,1964
15-Jul-64,Boeing 720-030B,D-ABOP,Lufthansa,3.0,near Ansbach,Germany,A1,1964
16-Jul-64,Douglas DC-7B,N809D,Eastern Air Lines,0.0,Richmond Airport...,USA,A1,1964
20-Jul-64,Douglas DC-7B,N831D,Eastern Air Lines,0.0,Charlotte-Dougla...,USA,A1,1964
21-Jul-64,Antonov An-2T,CCCP-32637,"Aeroflot, Krasnoyarsk",0.0,Unknown,?,A1,1964
21-Jul-64,Lockheed P-2H Neptune,145922,US Navy,0.0,Norfolk NAS Cham...,USA,A1,1964
22-Jul-64,Curtiss C-46,AN-AKY,LANICA,0.0,near Managua Airport ...,Nicaragua,A1,1964
23-Jul-64,Fairchild C-123B Provider,56-4383,USAF,0.0,Gia Vuc,Vietnam,A1,1964
26-Jul-64,Antonov An-2,DM-SKS,Interflug,2.0,near Magdeburg,Germany,A1,1964
27-Jul-64,Curtiss C-46,6340,Republic of China AF,6.0,near Pingtung,Taiwan,A1,1964
27-Jul-64,Curtiss C-46,6331,Republic of China AF,6.0,near Pingtung,Taiwan,A1,1964
27-Jul-64,Curtiss C-46,6008,Republic of China AF,6.0,near Pingtung,Taiwan,A1,1964
29-Jul-64,Douglas C-47D (DC-3),43-49253,USAF,0.0,Unknown,Unknown country,A1,1964
30-Jul-64,Fairchild C-119 Flying Boxcar,Unknown,Indian AF,4.0,Unknown,India,A1,1964
30-Jul-64,Douglas DC-7,N464,FAA,0.0,Washington-Dulle...,USA,A2,1964
03-Aug-64,Ilyushin Il-18V,CCCP-75824,"Aeroflot, Moscow",0.0,Magadan Airport ...,Russia,A1,1964
03-Aug-64,Fairchild C-82A Packet,N4829V,M&F,0.0,Granite Mountain...,USA,A1,1964
04-Aug-64,Douglas C-47B (DC-3),AF-101,Zambian Air Force,0.0,Lundazi District,Zambia,O1,1964
08-Aug-64,Douglas C-47B (DC-3),AF-102,Zambian Air Force,0.0,Lundazi District,Zambia,O1,1964
14-Aug-64,CV-2B Caribou (DHC-4),62-4151,US Army,0.0,near Ceiba-Roosevelt ...,Puerto Rico,A1,1964
16-Aug-64,Curtiss C-46A,PP-NMF,VASP,1.0,"near BelÃ©m, PA",Brazil,A1,1964
19-Aug-64,Douglas C-47 (DC-3),N61350,Hawthorne Nevada,0.0,"near Tonopah, NV",USA,A1,1964
20-Aug-64,U-1A Otter (DHC-3),57-6117,US Army,2.0,Rioja area,Peru,A1,1964
20-Aug-64,BAC One-Eleven 201AC,G-ASJD,BAC,0.0,near Tilshead,U.K.,A2,1964
21-Aug-64,Curtiss C-46D,51-1121,JASDF,0.0,Okayama Airport ...,Japan,A1,1964
22-Aug-64,Douglas C-47A (DC-3),CP-680,S.A.Cochabamba,4.0,near Tipuani,Bolivia,A1,1964
22-Aug-64,Avia 14T,3148,Czechoslovak AF,10.0,Hurka,Czech Rep.,A1,1964
23-Aug-64,Lockheed WC-121N Super Constellation,137891,US Navy,0.0,near Puerto Rico,Puerto Rico,A1,1964
25-Aug-64,Vickers Varsity T.1,WF329,RAF,2.0,near Topcliffe RAF St...,U.K.,A1,1964
27-Aug-64,Canadair DC-4M2 North Star,CF-TFJ,LEBCA,0.0,Miami Internatio...,USA,O1,1964
27-Aug-64,Canadair DC-4M2 North Star,CF-TFQ,Keegan Aviation,0.0,Miami Internatio...,USA,O1,1964
27-Aug-64,Canadair DC-4M2 North Star,YV-C-LBU,LEBCA,0.0,Miami Internatio...,USA,O1,1964
27-Aug-64,Curtiss C-46F,N4876V,Argonaut Airways,0.0,Miami Internatio...,USA,O1,1964
27-Aug-64,Curtiss C-46A,N9903F,Airlift Int.,0.0,Miami Internatio...,USA,O1,1964
27-Aug-64,Curtiss C-46F,N1823M,Airlift Int.,0.0,Miami Internatio...,USA,O1,1964
27-Aug-64,Douglas C-47B (DC-3),N34963,Boreas,0.0,Miami-Opa locka ...,USA,O1,1964
27-Aug-64,Douglas C-124C Globemaster II,50-114,USAF,0.0,"Homer Airport, A...",USA,U1,1964
??-AUG-1964,Antonov An-12B,Unknown,Unknown,0.0,unknown,Russia,A1,1964
02-Sep-64,Ilyushin Il-18V,CCCP-75531,"Aeroflot, Krasnoyarsk",87.0,near Yuzhno-Sakhalins...,Russia,A1,1964
03-Sep-64,Lockheed L-1649A Starliner,LV-GLI,FAA,0.0,Phoenix-Deer Val...,USA,O1,1964
03-Sep-64,Douglas C-47D,L2-29/02?,Thai AF,28.0,Vaong Nong,Thailand,A1,1964
03-Sep-64,Lockheed C-130B Hercules,T-1307,Indonesian AF,55.0,Karimata Strait,Malaysia,A1,1964
04-Sep-64,Vickers 701C Viscount,PP-SRR,VASP,39.0,"near Nova Friburgo, RJ",Brazil,A1,1964
07-Sep-64,Douglas SC-47D (DC-3),T.3-38,Spanish AF,0.0,Unknown,Unknown country,U1,1964
08-Sep-64,Lockheed SP-2E Neptune,131513,US Navy,5.0,near Vietnam coast [S...,Pacific Ocean,A1,1964
11-Sep-64,Scottish Aviation Twin Pioneer CC.1,XP294,RAF,0.0,Bario Airport (BBN),Malaysia,A1,1964
13-Sep-64,Fokker F-27 Friendship 200,HB-AAI,Balair,0.0,MÃ¡laga Airport ...,Spain,A1,1964
15-Sep-64,Douglas C-47A (DC-3),HK-319,Avianca,2.0,near Condoto,Colombia,A1,1964
15-Sep-64,Douglas C-47 (DC-3),FAC-667,SATENA,0.0,Puerto Rico Airp...,Colombia,A1,1964
16-Sep-64,Antonov An-8RU,CCCP-55517?,Unknown,0.0,Kiev-Gostomel Ai...,Ukraine,A1,1964
16-Sep-64,Scottish Aviation Twin Pioneer CC.1,XM943,RAF,0.0,Manawa,Yemen,A1,1964
17-Sep-64,Antonov An-2S,DM-SKH,Interflug,0.0,near Hanstedt II,Germany,H2,1964
20-Sep-64,Scottish Aviation Twin Pioneer 2,XW-PBO,Bird & Sons,0.0,Muang Hein (LS-48),Laos,A1,1964
22-Sep-64,Douglas C-47A (DC-3),N1549V,Caribair,0.0,San Juan-Isla Ve...,Puerto Rico,A2,1964
28-Sep-64,Douglas DC-7C,G-ASID,Caledonian Airways,0.0,Istanbul,Turkey,A1,1964
29-Sep-64,Douglas C-47 (DC-3),G-AOFZ,BMA,0.0,Guernsey Airport...,U.K.,A2,1964
30-Sep-64,Douglas C-47 (DC-3),Unknown,Iran AF,1.0,Shiraz Airport (...,Iran,A1,1964
02-Oct-64,Douglas DC-6B,F-BHMS,UTA,80.0,Mt Alcazaba,Spain,A1,1964
02-Oct-64,Douglas C-54A (DC-4),YK-ADA,Syrian Arab Airlines,0.0,Damascus Airport,Syria,A1,1964
02-Oct-64,Lockheed L-749A-79 Constellation,LX-IOK,Interocean,1.0,Addis Ababa-Bole...,Ethiopia,A1,1964
02-Oct-64,Steward-Davis Super Catalina (PBY-5A),N4936V,Alaska Coastal-Ellis Airlines,1.0,"Otter Lake, Chic...",USA,A1,1964
06-Oct-64,Vickers 951 Vanguard,G-APEE,BEA,0.0,Glasgow-Renfrew ...,U.K.,A2,1964
09-Oct-64,Ilyushin Il-14P,YR-ILB,Tarom,31.0,near Cugir,Romania,A1,1964
13-Oct-64,Lisunov Li-2,CCCP-04370,"Aeroflot, Polar",0.0,near Cape Khorgoy,Russia,A1,1964
14-Oct-64,Douglas C-47A (DC-3),G-AGJV,BMA,0.0,Derby Airport,U.K.,A2,1964
15-Oct-64,Fokker F-27 Friendship 100,VT-DOL,Indian Airlines,0.0,Madras Airport (...,India,A2,1964
16-Oct-64,Antonov An-12B,T-1202,Indonesian AF,13.0,near Palembang,Indonesia,A1,1964
19-Oct-64,Ilyushin Il-18V,CCCP-75668,Soviet AF,33.0,Mount Avala,Serbia,A1,1964
22-Oct-64,Fairchild C-119G Flying Boxcar,MM52-6041,Italian AF,0.0,ChÃ¢teauroux Air...,France,A2,1964
22-Oct-64,Douglas LC-47H,12407,US Navy,0.0,Lillie Glacier,Antarctica,A1,1964
24-Oct-64,Fairchild C-123B Provider,55-4549,USAF,8.0,near Phumi Dak Dam,Cambodia,C1,1964
24-Oct-64,Antonov An-2,CCCP-01231,"Aeroflot, Far East",2.0,near Nikolayevsk-na-A...,Russia,A1,1964
31-Oct-64,CV-2B Caribou (DHC-4),63-9736,US Army,3.0,"near Augusta, GA",USA,A1,1964
31-Oct-64,CV-2B Caribou (DHC-4),63-9749,US Army,3.0,"near Augusta, GA",USA,A1,1964
01-Nov-64,Fairchild C-123B Provider,56-4355,USAF,0.0,near Magong,Taiwan,A1,1964
03-Nov-64,Lockheed C-121J Super Constellation,131625,US Navy,0.0,Patuxent River-N...,USA,A1,1964
05-Nov-64,Boeing KC-97,Unknown,USAF,5.0,near Portsmouth-Pease...,USA,A1,1964
05-Nov-64,DH-106 Comet 4B,G-APMD,BEA,0.0,MÃ¡laga Airport ...,Spain,A2,1964
07-Nov-64,Douglas C-133A Cargomaster,56-2014,USAF,7.0,near Goose Bay Airpor...,Canada,A1,1964
07-Nov-64,Fairchild C-82A Packet,N74127,Steward-Davis,2.0,"near Perote, Vera Cruz",Mexico,A1,1964
09-Nov-64,Curtiss C-46D,HK-400,Aerocondor de Colombia,0.0,Barranquilla-Sol...,Colombia,A1,1964
09-Nov-64,Antonov An-2SX,CCCP-43915,"Aeroflot, Moldova",4.0,near Gavanoasa,Moldova,A1,1964
11-Nov-64,Lockheed P2V-6M Neptune,134663,French Navy,10.0,Heraklion Airpor...,Greece,A1,1964
12-Nov-64,Lockheed 18 Lodestar,N171Q,Private,4.0,Freeport-Grand B...,Bahamas,A1,1964
15-Nov-64,Fairchild F-27A,N745L,Bonanza Air Lines,29.0,"near Las Vegas, NV",USA,A1,1964
17-Nov-64,Lockheed P-3A Orion,151362,US Navy,10.0,"near Argentia-NAS, NL...",Canada,A1,1964
18-Nov-64,DHC-4A Caribou,A4-185,RAAF,0.0,A Ro,Vietnam,A1,1964
18-Nov-64,Antonov An-2V,CCCP-09275,"Aeroflot, Northern",1.0,near Murmansk Airport...,Russia,A1,1964
20-Nov-64,Convair CV-440,SE-CCK,Linjeflyg,31.0,near Helsingborg-Ãng...,Sweden,A1,1964
20-Nov-64,Curtiss C-46F,N3971B,"Zantop, lsf Aaxico Airlines",0.0,Detroit-Metropol...,USA,A1,1964
21-Nov-64,Douglas DC-3A,CF-GOC,Eastern Provincial Airways,0.0,Lourdes-de-Blanc...,Canada,A1,1964
23-Nov-64,Boeing 707-331,N769TW,TWA,50.0,Roma-Fiumicino A...,Italy,A1,1964
24-Nov-64,Curtiss C-46A,CC-CIB,ALFA,0.0,Santiago-Los Cer...,Chile,A1,1964
24-Nov-64,Curtiss C-46R,N9885F,Delta Air Lines,0.0,"Baton Rouge, LA",USA,A1,1964
24-Nov-64,Nord 2501D Noratlas,GB+104,German AF,4.0,near Ahlhorn Air Base,Germany,A1,1964
26-Nov-64,Douglas C-48B (DC-3),PP-SQP,VASP,0.0,SÃ£o Paulo-Congo...,Brazil,O1,1964
27-Nov-64,Lockheed P-2H Neptune,135610,US Navy,12.0,"near Cape Newenham, AK",USA,A1,1964
28-Nov-64,Ilyushin Il-14P,CCCP-41883,"Aeroflot, Georgia",7.0,near Surami,Georgia,A1,1964
29-Nov-64,Douglas DC-4,OO-DEP,Air Congo,6.0,LÃ©opoldville-N'...,D.R. Congo,A1,1964
30-Nov-64,Curtiss C-46D,51-1107,JASDF,0.0,Tokyo-Haneda Air...,Japan,A1,1964
04-Dec-64,Lockheed P-3A Orion,150508,US Navy,13.0,near Luzon Island-Cub...,Pacific Ocean,A1,1964
08-Dec-64,Douglas C-47 (DC-3),CP-639,Aerolineas Abaroa,17.0,near Milluni,Bolivia,C1,1964
09-Dec-64,Morane Saulnier (FMA) MS.760 Paris I,E-231,Argentine AF,2.0,"CÃ³rdoba, CD",Argentina,A1,1964
11-Dec-64,DH-125-1,G-ARYC,Hawker Siddeley,0.0,Filton Airport (...,U.K.,A2,1964
16-Dec-64,Vickers Valetta C.1,VW182,RAF,0.0,Labuan RAF Station,Malaysia,A1,1964
19-Dec-64,Fairchild C-82A Packet,N128E,John W. Mecom Oil Co.,2.0,near Alexandria,Egypt,C1,1964
19-Dec-64,Boeing KC-97G Stratofreighter,52-907,USAF,5.0,near Stephenville-Ern...,Canada,A1,1964
21-Dec-64,Douglas C-47A (DC-3),PI-C569,Fleming,1.0,Numancia Aklan,Philippines,A1,1964
24-Dec-64,Lockheed L-1049H Super Constellation,N6915C,Flying Tiger Line,3.0,near San Francisco In...,USA,A1,1964
24-Dec-64,Douglas C-47B (DC-3),OB-R-654,SATCO,1.0,Yurimaguas Airpo...,Peru,A1,1964
28-Dec-64,DHC-3 Otter,VP-FAJ,British Antarctic Survey,0.0,Adelaide Base,Antarctica,A1,1964
28-Dec-64,Fairchild C-123 Provider,Unknown,USAF,4.0,"near Phoenix, AZ",USA,A1,1964
29-Dec-64,Curtiss C-46,CC-CAN,LASA,6.0,near Turrialba,Costa Rica,A1,1964
29-Dec-64,DHC-3 Otter,Unknown,Indian AF,0.0,River Pasighat,India,A1,1964
30-Dec-64,Curtiss C-46A,N608Z,Zantop,4.0,near Detroit-Metropol...,USA,A1,1964
??-???-1964,Lisunov Li-2P,SP-LKC,LOT,0.0,Unknown,Poland,U1,1964
??-???-1964,Vickers 626 Viking C Mk. 2,XB-FIP,private,0.0,Unknown,Mexico,A1,1964
??-???-1964,Douglas DC-3A-269B,T-25,TAM Paraguay,0.0,EncarnaciÃ³n-Ten...,Paraguay,U1,1964
??-???-1964,Nord 2501D Noratlas,4X-FAB/042,Israeli AF,0.0,Unknown,Israel,U1,1964
??-???-1964,Lockheed P-2H Neptune,145913,US Navy,0.0,"Kodiak NAS, AK (...",USA,A1,1964
??-???-1964,Douglas Dakota III (DC-3),KJ981,RAF,0.0,Bentwaters RAF S...,U.K.,U1,1964
02-Jan-65,Lisunov Li-2,CCCP-63842,"Aeroflot, Turkmenistan",24.0,near Darvaza Airport,Turkmenistan,A1,1965
04-Jan-65,Boeing KC-135A,61-0265,USAF,4.0,near Limestone-Loring...,USA,A1,1965
04-Jan-65,Ilyushin Il-18B,CCCP-75685,"Aeroflot, Kazakstan",64.0,Alma-Ata Airport...,Kazakhstan,A1,1965
09-Jan-65,DHC-3 Otter,PK-PHB,Pelita Air Service,0.0,Unknown,Unknown country,U1,1965
11-Jan-65,Lockheed C-130B Hercules,58-0719,USAF,0.0,Topeka-Forbes AF...,USA,A1,1965
11-Jan-65,Lockheed C-130B Hercules,58-0730,USAF,0.0,Topeka-Forbes AF...,USA,O1,1965
11-Jan-65,Douglas C-133A Cargomaster,54-0140,USAF,6.0,near Wake Island AFB ...,U.S. M.O. Islands,A1,1965
11-Jan-65,Douglas LC-47J,50778,US Navy,0.0,Shackleton Glacier,Antarctica,A1,1965
14-Jan-65,Lockheed 18 Learstar I,N512V,Burroughs Corp.,2.0,Detroit-Willow R...,USA,A1,1965
14-Jan-65,Douglas C-47B (DC-3),CBK-04,Turkish AF,1.0,Istanbul-YesilkÃ...,Turkey,A1,1965
15-Jan-65,Douglas C-47B (DC-3),PP-SPU,VASP,0.0,Santa Isabel do ...,Brazil,A1,1965
16-Jan-65,Fairchild C-82A Packet,N208M,Interior Airways,0.0,"near Beaver, Yukon Fl...",USA,A1,1965
21-Jan-65,Douglas C-47A (DC-3),42-108889,USAF,0.0,unknown,Unknown country,A1,1965
21-Jan-65,Douglas C-53 (DC-3),PI-C945,Filipinas Orient Airways,0.0,San Jose Airport...,Philippines,A1,1965
22-Jan-65,Douglas C-53-DO (DC-3),PP-PEE,Panair do Brasil,0.0,"Porto Velho, RO",Brazil,A1,1965
22-Jan-65,Douglas C-124C Globemaster II,52-1058,USAF,10.0,Mount Helmos,Greece,A1,1965
23-Jan-65,Lockheed SP-2H Neptune,212,Dutch Navy,2.0,near Katwijk,Netherlands,A1,1965
02-Feb-65,Antonov An-2R,CCCP-45218,"Aeroflot, Belarus",0.0,Unknown,Unknown country,A1,1965
02-Feb-65,Douglas C-47D (DC-3),45-938,USAF,0.0,Unknown,Unknown country,A1,1965
03-Feb-65,Curtiss C-46A,F-OAFI,Air Cameroun,4.0,Garoua Airport (...,Cameroon,A1,1965
05-Feb-65,Antonov An-2,CCCP-07914,Krasnokutske Flight School,8.0,near Goretskoye Airstrip,Russia,A1,1965
05-Feb-65,Douglas TC-47D (DC-3),43-49903,USAF,0.0,Far East,Unknown country,A1,1965
06-Feb-65,Douglas DC-6B,CC-CCG,LAN Chile,87.0,near San JosÃ© Volcano,Chile,A1,1965
08-Feb-65,Douglas DC-7B,N849D,Eastern Air Lines,84.0,"near Jones Beach, NY",USA,A1,1965
08-Feb-65,Douglas DC-7C,SE-CCC,SAS,0.0,Tenerife-Los Rod...,Spain,A1,1965
08-Feb-65,Vickers 635 Viking 1B,F-BJEQ,Airnautic,0.0,Calvi Airport (CLY),France,A1,1965
12-Feb-65,Grumman G-73 Mallard,N2940,Jack Adams Aircraft Sales,0.0,"Lake Hefner, OK",USA,A2,1965
13-Feb-65,Curtiss C-46A,YS-012C,AESA,2.0,"Miami, FL",USA,A1,1965
14-Feb-65,Douglas DC-3 (R4D-1),JA5080,All Nippon,2.0,Mount Nakanoone,Japan,A1,1965
15-Feb-65,Vickers 782D Viscount,EP-AHC,Iran Air,0.0,Isfahan Airport ...,Iran,A1,1965
17-Feb-65,Douglas Dakota IV (DC-3),G-ANTD,BMA,0.0,Leeds/Bradford A...,U.K.,A2,1965
20-Feb-65,Douglas C-47A (DC-3),YU-ACB,JAT,5.0,near Belgrade,Serbia,A1,1965
25-Feb-65,Ilyushin Il-62,CCCP-06156,Ilyushin,10.0,Moskva-Zhukovsky...,Russia,A1,1965
26-Feb-65,Boeing KC-135A,63-8882,USAF,4.0,"near Cape Race, NL, C...",Atlantic Ocean,A1,1965
27-Feb-65,Convair CV-880,JA8023,JAL,0.0,Iki Airport (IKI),Japan,A1,1965
03-Mar-65,Vickers 701C Viscount,PP-SRQ,VASP,0.0,Rio de Janeiro-G...,Brazil,A1,1965
03-Mar-65,Douglas Dakota 4 (DC-3),G-AMHJ,Morton Air Services,0.0,ZÃ¼rich-Kloten A...,Switzerland,A2,1965
04-Mar-65,Vickers Varsity T.1,WL680,RAF,0.0,near Louth,U.K.,A1,1965
05-Mar-65,Lockheed 18 Lodestar,N600N,Pine Paper Products Co.,2.0,Philipsburg-Mid-...,USA,A1,1965
05-Mar-65,Lockheed 18 Learstar I,N300N,Fruehauf,2.0,Miami Internatio...,USA,A1,1965
05-Mar-65,Grumman HU-16B Albatross,1264,Thai Navy,11.0,Luang Sun Mounta...,Taiwan,A1,1965
06-Mar-65,DHC-4A Caribou,A4-202,RAAF,0.0,Porgera Airport ...,P.N. Guinea,A1,1965
07-Mar-65,Vickers 802 Viscount,G-AOHT,BEA,0.0,London-Heathrow ...,U.K.,A2,1965
